,Country,FLUREGION,ALL_INF,date,year,month,dayofyear,cases,title,season
2009,Australia,Oceania Melanesia Polynesia,14,2018-04-09,2018,4,99,14,1,1
2010,Australia,Oceania Melanesia Polynesia,23,2018-04-16,2018,4,106,23,1,1
2011,Australia,Oceania Melanesia Polynesia,18,2018-04-23,2018,4,113,18,1,1
2012,Australia,Oceania Melanesia Polynesia,31,2018-04-30,2018,4,120,31,1,1
2013,Australia,Oceania Melanesia Polynesia,32,2018-05-07,2018,5,127,32,1,1
2014,Australia,Oceania Melanesia Polynesia,33,2018-05-14,2018,5,134,33,1,1
2015,Australia,Oceania Melanesia Polynesia,24,2018-05-21,2018,5,141,24,1,1
2016,Australia,Oceania Melanesia Polynesia,24,2018-05-28,2018,5,148,24,1,1
2017,Australia,Oceania Melanesia Polynesia,25,2018-06-04,2018,6,155,25,1,2
2018,Australia,Oceania Melanesia Polynesia,44,2018-06-11,2018,6,162,44,2,2
2019,Australia,Oceania Melanesia Polynesia,41,2018-06-18,2018,6,169,41,2,2
2020,Australia,Oceania Melanesia Polynesia,72,2018-06-25,2018,6,176,72,2,2
2021,Australia,Oceania Melanesia Polynesia,67,2018-07-02,2018,7,183,67,2,2
2022,Australia,Oceania Melanesia Polynesia,96,2018-07-09,2018,7,190,96,3,2
2023,Australia,Oceania Melanesia Polynesia,73,2018-07-16,2018,7,197,73,3,2
2024,Australia,Oceania Melanesia Polynesia,88,2018-07-23,2018,7,204,88,2,2
2025,Australia,Oceania Melanesia Polynesia,71,2018-07-30,2018,7,211,71,2,2
2026,Australia,Oceania Melanesia Polynesia,119,2018-08-06,2018,8,218,119,3,2
2027,Australia,Oceania Melanesia Polynesia,154,2018-08-13,2018,8,225,154,3,2
2028,Australia,Oceania Melanesia Polynesia,200,2018-08-20,2018,8,232,200,3,2
2029,Australia,Oceania Melanesia Polynesia,210,2018-08-27,2018,8,239,210,3,2
2030,Australia,Oceania Melanesia Polynesia,174,2018-09-03,2018,9,246,174,3,3
2031,Australia,Oceania Melanesia Polynesia,252,2018-09-10,2018,9,253,252,3,3
2032,Australia,Oceania Melanesia Polynesia,240,2018-09-17,2018,9,260,240,3,3
2033,Australia,Oceania Melanesia Polynesia,170,2018-09-24,2018,9,267,170,3,3
2034,Australia,Oceania Melanesia Polynesia,183,2018-10-01,2018,10,274,183,3,3
2035,Australia,Oceania Melanesia Polynesia,118,2018-10-08,2018,10,281,118,2,3
2036,Australia,Oceania Melanesia Polynesia,83,2018-10-15,2018,10,288,83,2,3
2037,Australia,Oceania Melanesia Polynesia,59,2018-10-22,2018,10,295,59,2,3
2038,Australia,Oceania Melanesia Polynesia,43,2018-10-29,2018,10,302,43,2,3
2039,Australia,Oceania Melanesia Polynesia,53,2018-11-05,2018,11,309,53,2,3
2040,Australia,Oceania Melanesia Polynesia,70,2018-11-12,2018,11,316,70,2,3
2041,Australia,Oceania Melanesia Polynesia,113,2018-11-19,2018,11,323,113,3,3
2042,Australia,Oceania Melanesia Polynesia,117,2018-11-26,2018,11,330,117,3,3
2043,Australia,Oceania Melanesia Polynesia,189,2018-12-03,2018,12,337,189,3,0
2044,Australia,Oceania Melanesia Polynesia,129,2018-12-10,2018,12,344,129,3,0
2045,Australia,Oceania Melanesia Polynesia,145,2018-12-17,2018,12,351,145,3,0
2046,Australia,Oceania Melanesia Polynesia,109,2018-12-24,2018,12,358,109,3,0
2047,Australia,Oceania Melanesia Polynesia,87,2019-01-07,2019,1,7,87,3,0
2048,Australia,Oceania Melanesia Polynesia,102,2019-01-14,2019,1,14,102,3,0
2049,Australia,Oceania Melanesia Polynesia,125,2019-01-21,2019,1,21,125,3,0
2050,Australia,Oceania Melanesia Polynesia,97,2019-01-28,2019,1,28,97,3,0
2051,Australia,Oceania Melanesia Polynesia,110,2019-02-04,2019,2,35,110,3,0
2052,Australia,Oceania Melanesia Polynesia,106,2019-02-11,2019,2,42,106,3,0
2053,Australia,Oceania Melanesia Polynesia,104,2019-02-18,2019,2,49,104,3,0
2054,Australia,Oceania Melanesia Polynesia,125,2019-02-25,2019,2,56,125,3,0
2055,Australia,Oceania Melanesia Polynesia,134,2019-03-04,2019,3,63,134,3,1
2056,Australia,Oceania Melanesia Polynesia,97,2019-03-11,2019,3,70,97,3,1
2057,Australia,Oceania Melanesia Polynesia,111,2019-03-18,2019,3,77,111,3,1
2058,Australia,Oceania Melanesia Polynesia,74,2019-03-25,2019,3,84,74,2,1
2059,Australia,Oceania Melanesia Polynesia,81,2019-04-01,2019,4,91,81,2,1
2060,Australia,Oceania Melanesia Polynesia,98,2019-04-08,2019,4,98,98,2,1
2061,Australia,Oceania Melanesia Polynesia,144,2019-04-15,2019,4,105,144,2,1
2062,Australia,Oceania Melanesia Polynesia,178,2019-04-22,2019,4,112,178,2,1
2063,Australia,Oceania Melanesia Polynesia,210,2019-04-29,2019,4,119,210,2,1
2064,Australia,Oceania Melanesia Polynesia,222,2019-05-06,2019,5,126,222,2,1
2065,Australia,Oceania Melanesia Polynesia,257,2019-05-13,2019,5,133,257,2,1
2066,Australia,Oceania Melanesia Polynesia,385,2019-05-20,2019,5,140,385,3,1
2067,Australia,Oceania Melanesia Polynesia,686,2019-05-27,2019,5,147,686,3,1
2068,Australia,Oceania Melanesia Polynesia,707,2019-06-03,2019,6,154,707,3,2
2069,Australia,Oceania Melanesia Polynesia,912,2019-06-10,2019,6,161,912,3,2
2070,Australia,Oceania Melanesia Polynesia,842,2019-06-17,2019,6,168,842,3,2
2071,Australia,Oceania Melanesia Polynesia,891,2019-06-24,2019,6,175,891,3,2
2072,Australia,Oceania Melanesia Polynesia,1002,2019-07-01,2019,7,182,1002,3,2
2073,Australia,Oceania Melanesia Polynesia,867,2019-07-08,2019,7,189,867,3,2
2074,Australia,Oceania Melanesia Polynesia,662,2019-07-15,2019,7,196,662,3,2
2075,Australia,Oceania Melanesia Polynesia,607,2019-07-22,2019,7,203,607,3,2
2076,Australia,Oceania Melanesia Polynesia,461,2019-07-29,2019,7,210,461,3,2
2077,Australia,Oceania Melanesia Polynesia,381,2019-08-05,2019,8,217,381,3,2
2078,Australia,Oceania Melanesia Polynesia,421,2019-08-12,2019,8,224,421,3,2
2079,Australia,Oceania Melanesia Polynesia,428,2019-08-19,2019,8,231,428,3,2
2080,Australia,Oceania Melanesia Polynesia,476,2019-08-26,2019,8,238,476,3,2
2081,Australia,Oceania Melanesia Polynesia,359,2019-09-02,2019,9,245,359,2,3
2082,Australia,Oceania Melanesia Polynesia,294,2019-09-09,2019,9,252,294,2,3
2083,Australia,Oceania Melanesia Polynesia,224,2019-09-16,2019,9,259,224,2,3
2084,Australia,Oceania Melanesia Polynesia,181,2019-09-23,2019,9,266,181,2,3
2085,Australia,Oceania Melanesia Polynesia,159,2019-09-30,2019,9,273,159,2,3
2086,Australia,Oceania Melanesia Polynesia,107,2019-10-07,2019,10,280,107,2,3
2087,Australia,Oceania Melanesia Polynesia,100,2019-10-14,2019,10,287,100,2,3
2088,Australia,Oceania Melanesia Polynesia,56,2019-10-21,2019,10,294,56,2,3
2089,Australia,Oceania Melanesia Polynesia,45,2019-10-28,2019,10,301,45,2,3
2090,Australia,Oceania Melanesia Polynesia,34,2019-11-04,2019,11,308,34,2,3
2091,Australia,Oceania Melanesia Polynesia,22,2019-11-11,2019,11,315,22,1,3
2092,Australia,Oceania Melanesia Polynesia,25,2019-11-18,2019,11,322,25,1,3
2093,Australia,Oceania Melanesia Polynesia,26,2019-11-25,2019,11,329,26,1,3
2094,Australia,Oceania Melanesia Polynesia,40,2019-12-02,2019,12,336,40,1,0
2095,Australia,Oceania Melanesia Polynesia,54,2019-12-09,2019,12,343,54,1,0
2096,Australia,Oceania Melanesia Polynesia,42,2019-12-16,2019,12,350,42,1,0
2097,Australia,Oceania Melanesia Polynesia,42,2020-01-06,2020,1,6,42,2,0
2098,Australia,Oceania Melanesia Polynesia,60,2020-01-13,2020,1,13,60,2,0
2099,Australia,Oceania Melanesia Polynesia,56,2020-01-20,2020,1,20,56,2,0
2100,Australia,Oceania Melanesia Polynesia,113,2020-01-27,2020,1,27,113,2,0
2101,Australia,Oceania Melanesia Polynesia,84,2020-02-03,2020,2,34,84,2,0
2102,Australia,Oceania Melanesia Polynesia,80,2020-02-10,2020,2,41,80,2,0
2103,Australia,Oceania Melanesia Polynesia,67,2020-02-17,2020,2,48,67,2,0
2104,Australia,Oceania Melanesia Polynesia,62,2020-02-24,2020,2,55,62,2,0
2105,Australia,Oceania Melanesia Polynesia,55,2020-03-02,2020,3,62,55,2,1
9799,Fiji,Oceania Melanesia Polynesia,0,2009-02-16,2009,2,47,0,1,0
9800,Fiji,Oceania Melanesia Polynesia,0,2009-04-27,2009,4,117,0,1,1
9801,Fiji,Oceania Melanesia Polynesia,0,2009-05-11,2009,5,131,0,1,1
9802,Fiji,Oceania Melanesia Polynesia,9,2009-06-29,2009,6,180,9,1,2
9803,Fiji,Oceania Melanesia Polynesia,57,2009-07-06,2009,7,187,57,3,2
9804,Fiji,Oceania Melanesia Polynesia,102,2009-07-13,2009,7,194,102,3,2
9805,Fiji,Oceania Melanesia Polynesia,50,2009-07-20,2009,7,201,50,3,2
9806,Fiji,Oceania Melanesia Polynesia,0,2009-09-07,2009,9,250,0,1,3
9807,Fiji,Oceania Melanesia Polynesia,0,2009-09-21,2009,9,264,0,1,3
9808,Fiji,Oceania Melanesia Polynesia,1,2010-06-07,2010,6,158,1,1,2
9809,Fiji,Oceania Melanesia Polynesia,0,2010-06-14,2010,6,165,0,1,2
9810,Fiji,Oceania Melanesia Polynesia,0,2010-06-21,2010,6,172,0,1,2
9811,Fiji,Oceania Melanesia Polynesia,0,2010-06-28,2010,6,179,0,1,2
9812,Fiji,Oceania Melanesia Polynesia,0,2010-07-05,2010,7,186,0,1,2
9813,Fiji,Oceania Melanesia Polynesia,0,2010-07-12,2010,7,193,0,1,2
9814,Fiji,Oceania Melanesia Polynesia,0,2010-07-19,2010,7,200,0,1,2
9815,Fiji,Oceania Melanesia Polynesia,0,2010-07-26,2010,7,207,0,1,2
9816,Fiji,Oceania Melanesia Polynesia,0,2010-08-02,2010,8,214,0,1,2
9817,Fiji,Oceania Melanesia Polynesia,0,2010-08-09,2010,8,221,0,1,2
9818,Fiji,Oceania Melanesia Polynesia,5,2010-08-16,2010,8,228,5,1,2
9819,Fiji,Oceania Melanesia Polynesia,1,2010-08-23,2010,8,235,1,1,2
9820,Fiji,Oceania Melanesia Polynesia,4,2010-08-30,2010,8,242,4,1,2
9821,Fiji,Oceania Melanesia Polynesia,8,2010-09-06,2010,9,249,8,1,3
9822,Fiji,Oceania Melanesia Polynesia,8,2010-09-13,2010,9,256,8,3,3
9823,Fiji,Oceania Melanesia Polynesia,6,2010-09-20,2010,9,263,6,3,3
9824,Fiji,Oceania Melanesia Polynesia,0,2010-09-27,2010,9,270,0,1,3
9825,Fiji,Oceania Melanesia Polynesia,1,2010-10-04,2010,10,277,1,1,3
9826,Fiji,Oceania Melanesia Polynesia,1,2010-10-11,2010,10,284,1,1,3
9827,Fiji,Oceania Melanesia Polynesia,2,2010-10-18,2010,10,291,2,3,3
9828,Fiji,Oceania Melanesia Polynesia,6,2010-10-25,2010,10,298,6,3,3
9829,Fiji,Oceania Melanesia Polynesia,3,2010-11-01,2010,11,305,3,3,3
9830,Fiji,Oceania Melanesia Polynesia,1,2010-11-08,2010,11,312,1,3,3
9831,Fiji,Oceania Melanesia Polynesia,1,2010-11-15,2010,11,319,1,3,3
9832,Fiji,Oceania Melanesia Polynesia,1,2010-11-22,2010,11,326,1,3,3
9833,Fiji,Oceania Melanesia Polynesia,1,2010-12-13,2010,12,347,1,0,0
9834,Fiji,Oceania Melanesia Polynesia,0,2010-12-20,2010,12,354,0,0,0
9835,Fiji,Oceania Melanesia Polynesia,0,2011-01-03,2011,1,3,0,1,0
9836,Fiji,Oceania Melanesia Polynesia,0,2011-01-10,2011,1,10,0,1,0
9837,Fiji,Oceania Melanesia Polynesia,0,2011-01-17,2011,1,17,0,1,0
9838,Fiji,Oceania Melanesia Polynesia,0,2011-01-24,2011,1,24,0,1,0
9839,Fiji,Oceania Melanesia Polynesia,0,2011-01-31,2011,1,31,0,1,0
9840,Fiji,Oceania Melanesia Polynesia,0,2011-02-07,2011,2,38,0,1,0
9841,Fiji,Oceania Melanesia Polynesia,0,2011-02-14,2011,2,45,0,1,0
9842,Fiji,Oceania Melanesia Polynesia,0,2011-02-21,2011,2,52,0,1,0
9843,Fiji,Oceania Melanesia Polynesia,0,2011-02-28,2011,2,59,0,1,0
9844,Fiji,Oceania Melanesia Polynesia,16,2011-03-07,2011,3,66,16,3,1
9845,Fiji,Oceania Melanesia Polynesia,3,2011-03-14,2011,3,73,3,3,1
9846,Fiji,Oceania Melanesia Polynesia,0,2011-03-21,2011,3,80,0,1,1
9847,Fiji,Oceania Melanesia Polynesia,0,2011-03-28,2011,3,87,0,1,1
9848,Fiji,Oceania Melanesia Polynesia,0,2011-04-04,2011,4,94,0,1,1
9849,Fiji,Oceania Melanesia Polynesia,0,2011-04-11,2011,4,101,0,1,1
9850,Fiji,Oceania Melanesia Polynesia,0,2011-04-18,2011,4,108,0,1,1
9851,Fiji,Oceania Melanesia Polynesia,0,2011-04-25,2011,4,115,0,1,1
9852,Fiji,Oceania Melanesia Polynesia,0,2011-05-02,2011,5,122,0,1,1
9853,Fiji,Oceania Melanesia Polynesia,4,2011-05-09,2011,5,129,4,1,1
9854,Fiji,Oceania Melanesia Polynesia,1,2011-05-16,2011,5,136,1,1,1
9855,Fiji,Oceania Melanesia Polynesia,0,2011-05-23,2011,5,143,0,1,1
9856,Fiji,Oceania Melanesia Polynesia,5,2011-05-30,2011,5,150,5,1,1
9857,Fiji,Oceania Melanesia Polynesia,0,2011-06-06,2011,6,157,0,1,2
9858,Fiji,Oceania Melanesia Polynesia,0,2011-06-13,2011,6,164,0,1,2
9859,Fiji,Oceania Melanesia Polynesia,0,2011-06-20,2011,6,171,0,1,2
9860,Fiji,Oceania Melanesia Polynesia,0,2011-06-27,2011,6,178,0,1,2
9861,Fiji,Oceania Melanesia Polynesia,0,2011-07-04,2011,7,185,0,1,2
9862,Fiji,Oceania Melanesia Polynesia,0,2011-07-11,2011,7,192,0,1,2
9863,Fiji,Oceania Melanesia Polynesia,0,2011-07-18,2011,7,199,0,1,2
9864,Fiji,Oceania Melanesia Polynesia,0,2011-07-25,2011,7,206,0,1,2
9865,Fiji,Oceania Melanesia Polynesia,0,2011-08-01,2011,8,213,0,1,2
9866,Fiji,Oceania Melanesia Polynesia,0,2011-08-08,2011,8,220,0,1,2
9867,Fiji,Oceania Melanesia Polynesia,0,2011-08-15,2011,8,227,0,1,2
9868,Fiji,Oceania Melanesia Polynesia,0,2011-08-22,2011,8,234,0,1,2
9869,Fiji,Oceania Melanesia Polynesia,0,2011-08-29,2011,8,241,0,1,2
9870,Fiji,Oceania Melanesia Polynesia,0,2011-09-05,2011,9,248,0,1,3
9871,Fiji,Oceania Melanesia Polynesia,0,2011-09-12,2011,9,255,0,1,3
9872,Fiji,Oceania Melanesia Polynesia,0,2011-09-19,2011,9,262,0,1,3
9873,Fiji,Oceania Melanesia Polynesia,0,2011-09-26,2011,9,269,0,1,3
9874,Fiji,Oceania Melanesia Polynesia,0,2011-10-03,2011,10,276,0,1,3
9875,Fiji,Oceania Melanesia Polynesia,0,2011-10-10,2011,10,283,0,1,3
9876,Fiji,Oceania Melanesia Polynesia,0,2011-10-17,2011,10,290,0,1,3
9877,Fiji,Oceania Melanesia Polynesia,0,2011-10-24,2011,10,297,0,1,3
9878,Fiji,Oceania Melanesia Polynesia,0,2011-10-31,2011,10,304,0,1,3
9879,Fiji,Oceania Melanesia Polynesia,0,2011-11-07,2011,11,311,0,1,3
9880,Fiji,Oceania Melanesia Polynesia,0,2011-11-14,2011,11,318,0,1,3
9881,Fiji,Oceania Melanesia Polynesia,0,2011-11-21,2011,11,325,0,1,3
9882,Fiji,Oceania Melanesia Polynesia,0,2011-11-28,2011,11,332,0,1,3
9883,Fiji,Oceania Melanesia Polynesia,0,2011-12-05,2011,12,339,0,1,0
9884,Fiji,Oceania Melanesia Polynesia,0,2011-12-12,2011,12,346,0,1,0
9885,Fiji,Oceania Melanesia Polynesia,0,2011-12-19,2011,12,353,0,1,0
9886,Fiji,Oceania Melanesia Polynesia,0,2011-12-26,2011,12,360,0,1,0
9887,Fiji,Oceania Melanesia Polynesia,3,2012-01-02,2012,1,2,3,2,0
9888,Fiji,Oceania Melanesia Polynesia,0,2012-01-09,2012,1,9,0,1,0
9889,Fiji,Oceania Melanesia Polynesia,0,2012-01-16,2012,1,16,0,1,0
9890,Fiji,Oceania Melanesia Polynesia,1,2012-01-23,2012,1,23,1,1,0
9891,Fiji,Oceania Melanesia Polynesia,0,2012-03-26,2012,3,86,0,0,1
9892,Fiji,Oceania Melanesia Polynesia,1,2012-07-30,2012,7,212,1,1,2
9893,Fiji,Oceania Melanesia Polynesia,0,2012-08-06,2012,8,219,0,0,2
9894,Fiji,Oceania Melanesia Polynesia,0,2013-01-07,2013,1,7,0,1,0
9895,Fiji,Oceania Melanesia Polynesia,0,2013-01-14,2013,1,14,0,1,0
9896,Fiji,Oceania Melanesia Polynesia,1,2013-01-21,2013,1,21,1,1,0
9897,Fiji,Oceania Melanesia Polynesia,0,2013-01-28,2013,1,28,0,1,0
9898,Fiji,Oceania Melanesia Polynesia,1,2013-02-04,2013,2,35,1,1,0
9899,Fiji,Oceania Melanesia Polynesia,0,2013-02-11,2013,2,42,0,1,0
9900,Fiji,Oceania Melanesia Polynesia,0,2013-02-18,2013,2,49,0,1,0
9901,Fiji,Oceania Melanesia Polynesia,0,2013-02-25,2013,2,56,0,1,0
9902,Fiji,Oceania Melanesia Polynesia,0,2013-03-04,2013,3,63,0,1,1
9903,Fiji,Oceania Melanesia Polynesia,2,2013-03-11,2013,3,70,2,1,1
9904,Fiji,Oceania Melanesia Polynesia,2,2013-03-18,2013,3,77,2,1,1
9905,Fiji,Oceania Melanesia Polynesia,3,2013-03-25,2013,3,84,3,1,1
9906,Fiji,Oceania Melanesia Polynesia,0,2013-04-01,2013,4,91,0,1,1
9907,Fiji,Oceania Melanesia Polynesia,0,2013-04-08,2013,4,98,0,1,1
9908,Fiji,Oceania Melanesia Polynesia,0,2013-04-15,2013,4,105,0,1,1
9909,Fiji,Oceania Melanesia Polynesia,0,2013-04-29,2013,4,119,0,1,1
9910,Fiji,Oceania Melanesia Polynesia,0,2013-05-06,2013,5,126,0,0,1
9911,Fiji,Oceania Melanesia Polynesia,0,2013-08-26,2013,8,238,0,0,2
9912,Fiji,Oceania Melanesia Polynesia,0,2013-09-16,2013,9,259,0,1,3
9913,Fiji,Oceania Melanesia Polynesia,0,2013-09-23,2013,9,266,0,1,3
9914,Fiji,Oceania Melanesia Polynesia,0,2013-09-30,2013,9,273,0,1,3
9915,Fiji,Oceania Melanesia Polynesia,0,2013-10-28,2013,10,301,0,0,3
9916,Fiji,Oceania Melanesia Polynesia,0,2013-11-04,2013,11,308,0,0,3
9917,Fiji,Oceania Melanesia Polynesia,1,2013-11-11,2013,11,315,1,1,3
9918,Fiji,Oceania Melanesia Polynesia,1,2013-11-18,2013,11,322,1,1,3
9919,Fiji,Oceania Melanesia Polynesia,1,2013-11-25,2013,11,329,1,1,3
9920,Fiji,Oceania Melanesia Polynesia,0,2013-12-02,2013,12,336,0,0,0
9921,Fiji,Oceania Melanesia Polynesia,3,2013-12-09,2013,12,343,3,1,0
9922,Fiji,Oceania Melanesia Polynesia,1,2013-12-16,2013,12,350,1,1,0
9923,Fiji,Oceania Melanesia Polynesia,0,2013-12-23,2013,12,357,0,1,0
9924,Fiji,Oceania Melanesia Polynesia,0,2013-12-30,2013,12,364,0,1,0
9925,Fiji,Oceania Melanesia Polynesia,0,2014-01-06,2014,1,6,0,1,0
9926,Fiji,Oceania Melanesia Polynesia,0,2014-01-13,2014,1,13,0,1,0
9927,Fiji,Oceania Melanesia Polynesia,0,2014-01-20,2014,1,20,0,1,0
9928,Fiji,Oceania Melanesia Polynesia,0,2014-01-27,2014,1,27,0,1,0
9929,Fiji,Oceania Melanesia Polynesia,0,2014-02-03,2014,2,34,0,1,0
9930,Fiji,Oceania Melanesia Polynesia,0,2014-02-10,2014,2,41,0,1,0
9931,Fiji,Oceania Melanesia Polynesia,0,2014-02-17,2014,2,48,0,1,0
9932,Fiji,Oceania Melanesia Polynesia,0,2014-02-24,2014,2,55,0,1,0
9933,Fiji,Oceania Melanesia Polynesia,0,2014-03-03,2014,3,62,0,1,1
9934,Fiji,Oceania Melanesia Polynesia,0,2014-03-10,2014,3,69,0,1,1
9935,Fiji,Oceania Melanesia Polynesia,0,2014-03-17,2014,3,76,0,1,1
9936,Fiji,Oceania Melanesia Polynesia,0,2014-03-24,2014,3,83,0,1,1
9937,Fiji,Oceania Melanesia Polynesia,0,2014-03-31,2014,3,90,0,1,1
9938,Fiji,Oceania Melanesia Polynesia,0,2014-04-07,2014,4,97,0,1,1
9939,Fiji,Oceania Melanesia Polynesia,0,2014-04-14,2014,4,104,0,1,1
9940,Fiji,Oceania Melanesia Polynesia,0,2014-04-21,2014,4,111,0,1,1
9941,Fiji,Oceania Melanesia Polynesia,1,2014-04-28,2014,4,118,1,1,1
9942,Fiji,Oceania Melanesia Polynesia,3,2014-05-05,2014,5,125,3,1,1
9943,Fiji,Oceania Melanesia Polynesia,0,2014-05-12,2014,5,132,0,1,1
9944,Fiji,Oceania Melanesia Polynesia,0,2014-05-19,2014,5,139,0,1,1
9945,Fiji,Oceania Melanesia Polynesia,0,2014-05-26,2014,5,146,0,1,1
9946,Fiji,Oceania Melanesia Polynesia,0,2014-06-02,2014,6,153,0,1,2
9947,Fiji,Oceania Melanesia Polynesia,0,2014-06-09,2014,6,160,0,1,2
9948,Fiji,Oceania Melanesia Polynesia,0,2014-06-16,2014,6,167,0,1,2
9949,Fiji,Oceania Melanesia Polynesia,1,2014-06-23,2014,6,174,1,1,2
9950,Fiji,Oceania Melanesia Polynesia,0,2014-06-30,2014,6,181,0,1,2
9951,Fiji,Oceania Melanesia Polynesia,0,2014-07-07,2014,7,188,0,1,2
9952,Fiji,Oceania Melanesia Polynesia,0,2014-07-14,2014,7,195,0,1,2
9953,Fiji,Oceania Melanesia Polynesia,1,2014-07-21,2014,7,202,1,1,2
9954,Fiji,Oceania Melanesia Polynesia,1,2014-07-28,2014,7,209,1,1,2
9955,Fiji,Oceania Melanesia Polynesia,0,2014-08-04,2014,8,216,0,1,2
9956,Fiji,Oceania Melanesia Polynesia,0,2014-08-11,2014,8,223,0,1,2
9957,Fiji,Oceania Melanesia Polynesia,0,2014-08-18,2014,8,230,0,1,2
9958,Fiji,Oceania Melanesia Polynesia,0,2014-08-25,2014,8,237,0,1,2
9959,Fiji,Oceania Melanesia Polynesia,0,2014-09-01,2014,9,244,0,1,3
9960,Fiji,Oceania Melanesia Polynesia,2,2014-09-08,2014,9,251,2,1,3
9961,Fiji,Oceania Melanesia Polynesia,3,2014-09-15,2014,9,258,3,1,3
9962,Fiji,Oceania Melanesia Polynesia,0,2014-09-22,2014,9,265,0,1,3
9963,Fiji,Oceania Melanesia Polynesia,0,2014-09-29,2014,9,272,0,1,3
9964,Fiji,Oceania Melanesia Polynesia,1,2014-10-06,2014,10,279,1,1,3
9965,Fiji,Oceania Melanesia Polynesia,6,2014-10-13,2014,10,286,6,1,3
9966,Fiji,Oceania Melanesia Polynesia,4,2014-10-20,2014,10,293,4,1,3
9967,Fiji,Oceania Melanesia Polynesia,0,2014-10-27,2014,10,300,0,1,3
9968,Fiji,Oceania Melanesia Polynesia,2,2014-11-03,2014,11,307,2,1,3
9969,Fiji,Oceania Melanesia Polynesia,5,2014-11-10,2014,11,314,5,1,3
9970,Fiji,Oceania Melanesia Polynesia,2,2014-11-17,2014,11,321,2,1,3
9971,Fiji,Oceania Melanesia Polynesia,1,2014-11-24,2014,11,328,1,1,3
9972,Fiji,Oceania Melanesia Polynesia,0,2014-12-01,2014,12,335,0,1,0
9973,Fiji,Oceania Melanesia Polynesia,1,2014-12-08,2014,12,342,1,1,0
9974,Fiji,Oceania Melanesia Polynesia,2,2014-12-15,2014,12,349,2,1,0
9975,Fiji,Oceania Melanesia Polynesia,0,2014-12-22,2014,12,356,0,1,0
9976,Fiji,Oceania Melanesia Polynesia,0,2014-12-29,2014,12,363,0,1,0
9977,Fiji,Oceania Melanesia Polynesia,2,2015-01-05,2015,1,5,2,1,0
9978,Fiji,Oceania Melanesia Polynesia,0,2015-01-12,2015,1,12,0,1,0
9979,Fiji,Oceania Melanesia Polynesia,0,2015-01-19,2015,1,19,0,1,0
9980,Fiji,Oceania Melanesia Polynesia,0,2015-01-26,2015,1,26,0,1,0
9981,Fiji,Oceania Melanesia Polynesia,0,2015-02-02,2015,2,33,0,1,0
9982,Fiji,Oceania Melanesia Polynesia,0,2015-02-09,2015,2,40,0,1,0
9983,Fiji,Oceania Melanesia Polynesia,1,2015-02-16,2015,2,47,1,1,0
9984,Fiji,Oceania Melanesia Polynesia,0,2015-02-23,2015,2,54,0,1,0
9985,Fiji,Oceania Melanesia Polynesia,3,2015-03-02,2015,3,61,3,1,1
9986,Fiji,Oceania Melanesia Polynesia,3,2015-03-09,2015,3,68,3,1,1
9987,Fiji,Oceania Melanesia Polynesia,0,2015-03-16,2015,3,75,0,1,1
9988,Fiji,Oceania Melanesia Polynesia,0,2015-03-23,2015,3,82,0,1,1
9989,Fiji,Oceania Melanesia Polynesia,1,2015-03-30,2015,3,89,1,1,1
9990,Fiji,Oceania Melanesia Polynesia,2,2015-04-06,2015,4,96,2,1,1
9991,Fiji,Oceania Melanesia Polynesia,0,2015-04-13,2015,4,103,0,1,1
9992,Fiji,Oceania Melanesia Polynesia,0,2015-04-20,2015,4,110,0,1,1
9993,Fiji,Oceania Melanesia Polynesia,0,2015-04-27,2015,4,117,0,1,1
9994,Fiji,Oceania Melanesia Polynesia,0,2015-05-04,2015,5,124,0,1,1
9995,Fiji,Oceania Melanesia Polynesia,0,2015-05-11,2015,5,131,0,1,1
9996,Fiji,Oceania Melanesia Polynesia,0,2015-05-18,2015,5,138,0,1,1
9997,Fiji,Oceania Melanesia Polynesia,1,2015-05-25,2015,5,145,1,1,1
9998,Fiji,Oceania Melanesia Polynesia,1,2015-06-01,2015,6,152,1,1,2
9999,Fiji,Oceania Melanesia Polynesia,0,2015-06-08,2015,6,159,0,1,2
10000,Fiji,Oceania Melanesia Polynesia,0,2015-06-15,2015,6,166,0,1,2
10001,Fiji,Oceania Melanesia Polynesia,0,2015-06-22,2015,6,173,0,1,2
10002,Fiji,Oceania Melanesia Polynesia,0,2015-06-29,2015,6,180,0,1,2
10003,Fiji,Oceania Melanesia Polynesia,0,2015-07-06,2015,7,187,0,1,2
10004,Fiji,Oceania Melanesia Polynesia,0,2015-07-13,2015,7,194,0,1,2
10005,Fiji,Oceania Melanesia Polynesia,0,2015-07-20,2015,7,201,0,1,2
10006,Fiji,Oceania Melanesia Polynesia,0,2015-07-27,2015,7,208,0,1,2
10007,Fiji,Oceania Melanesia Polynesia,1,2015-08-03,2015,8,215,1,1,2
10008,Fiji,Oceania Melanesia Polynesia,0,2015-08-10,2015,8,222,0,1,2
10009,Fiji,Oceania Melanesia Polynesia,3,2015-08-17,2015,8,229,3,1,2
10010,Fiji,Oceania Melanesia Polynesia,6,2015-08-24,2015,8,236,6,1,2
10011,Fiji,Oceania Melanesia Polynesia,6,2015-08-31,2015,8,243,6,1,2
10012,Fiji,Oceania Melanesia Polynesia,0,2015-09-07,2015,9,250,0,1,3
10013,Fiji,Oceania Melanesia Polynesia,12,2015-09-14,2015,9,257,12,2,3
